EPA_ID,SITE_NAME,CITY,COUNTY,STATE,ZIP_CODE,LATITUDE,LONGITUDE,STATUS,LISTED_DATE,DELETED_DATE,CONTAMINANTS,EPA_URL
NJD049860836,KIN-BUC LANDFILL,EDISON TOWNSHIP,MIDDLESEX,NJ,08817,40.4891,-74.3785,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD049860836
NJD053102232,HIGGINS DISPOSAL,KINGSTON,SOMERSET,NJ,08528,40.3875,-74.615281,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD053102232
NJD053280160,GARDEN STATE CLEANERS CO.,MINOTOLA,ATLANTIC,NJ,08341,39.519031,-74.94945,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD053280160
NJD053292652,BRIDGEPORT RENTAL & OIL SERVICES,BRIDGEPORT,GLOUCESTER,NJ,08014,39.801669,-75.321661,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD053292652
NJD054981337,"WALDICK AEROSPACE DEVICES, INC.",WALL TOWNSHIP,MONMOUTH,NJ,07719,40.143,-74.0613,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD054981337
NJD061843249,NL INDUSTRIES,PEDRICKTOWN (OLDMANS TOWN,SALEM,NJ,08067,39.758061,-75.424719,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD061843249
NJD063157150,BOG CREEK FARM,HOWELL TOWNSHIP,MONMOUTH,NJ,07727,40.150831,-74.161111,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD063157150
NJD063160667,GLOBAL SANITARY LANDFILL,OLD BRIDGE TOWNSHIP,MIDDLESEX,NJ,08857,40.446389,-74.286111,Final,1985-03-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD063160667
NJD064263817,SYNCON RESINS,SOUTH KEARNY,HUDSON,NJ,07032,40.737781,-74.114719,Final,1984-04-10,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD064263817
NJD070281175,PRICE LANDFILL,PLEASANTVILLE,ATLANTIC,NJ,08232,39.415281,-74.52695,Final,1972-01-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD070281175
NJD070565403,SCIENTIFIC CHEMICAL PROCESSING,CARLSTADT,BERGEN,NJ,07072,40.82454,-74.074329,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD070565403
NJD073732257,ROEBLING STEEL CO.,FLORENCE,BURLINGTON,NJ,08554,40.120831,-74.770839,Final,1981-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD073732257
NJD078251675,BROOK INDUSTRIAL PARK,BOUND BROOK,SOMERSET,NJ,08805,40.560139,-74.536111,Final,1986-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD078251675
NJD079303020,LCP CHEMICALS INC.,LINDEN,UNION,NJ,07036,40.6075,-74.210278,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD079303020
NJD092226000,DIAMOND HEAD OIL REFINERY DIV.,KEARNY,HUDSON,NJ,07032,40.749783,-74.133092,Final,1985-10-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD092226000
NJD094966611,COMBE FILL SOUTH LANDFILL,CHESTER TOWNSHIP,MORRIS,NJ,07930,40.771669,-74.738331,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD094966611
NJD097400998,JIS LANDFILL,SOUTH BRUNSWICK,MIDDLESEX,NJ,08831,40.365831,-74.465281,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD097400998
NJD980417976,SHERWIN-WILLIAMS/HILLIARDS CREEK,GIBBSBORO,CAMDEN,NJ,08026,39.835526,-74.964977,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980417976
NJD980484653,CHEMICAL INSECTICIDE CORP.,EDISON TOWNSHIP,MIDDLESEX,NJ,08817,40.5274,-74.368,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980484653
NJD980504997,BURNT FLY BOG,MARLBORO TOWNSHIP,MONMOUTH,NJ,07746,40.375,-74.279169,Final,1979-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980504997
NJD980505176,BRICK TOWNSHIP LANDFILL,BRICK TOWNSHIP,OCEAN,NJ,08723,40.1098,-74.1311,Final,1980-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505176
NJD980505192,ROLLING KNOLLS LF,GREEN VILLAGE,MORRIS,NJ,07935,40.729528,-74.447861,Final,1981-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505192
NJD980505341,KING OF PRUSSIA,WINSLOW TOWNSHIP,CAMDEN,NJ,08095,39.62695,-74.889439,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505341
NJD980505366,HELEN KRAMER LANDFILL,MANTUA TOWNSHIP,GLOUCESTER,NJ,08579,39.7801,-75.2003,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505366
NJD980505382,LANG PROPERTY,PEMBERTON TOWNSHIP,BURLINGTON,NJ,08015,39.929161,-74.49445,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505382
NJD980505424,LONE PINE LANDFILL,FREEHOLD TOWNSHIP,MONMOUTH,NJ,07728,40.202781,-74.333339,Final,1978-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505424
NJD980505648,PJP LANDFILL,JERSEY CITY,HUDSON,NJ,07306,40.734719,-74.085561,Final,1979-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505648
NJD980505762,SHARKEY LANDFILL,"PARSIPPANY, TROY HLS",MORRIS,NJ,07054,40.8501,-74.3454,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505762
NJD980505879,WOODLAND ROUTE 72 DUMP,WOODLAND TOWNSHIP,BURLINGTON,NJ,08019,39.821669,-74.447781,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505879
NJD980505887,WOODLAND ROUTE 532 DUMP,WOODLAND TOWNSHIP,BURLINGTON,NJ,08019,39.829169,-74.492231,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980505887
NJD980528889,"CHEMSOL, INC.",PISCATAWAY,MIDDLESEX,NJ,08854,40.5625,-74.443339,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980528889
NJD980528996,DIAMOND ALKALI CO.,NEWARK,ESSEX,NJ,07105,40.739719,-74.136111,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980528996
NJD980529085,ELLIS PROPERTY,EVESHAM TOWNSHIP,BURLINGTON,NJ,08053,39.905,-74.864719,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529085
NJD980529192,GEMS LANDFILL,GLOUCESTER TOWNSHIP,CAMDEN,NJ,08012,39.77945,-75.018889,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529192
NJD980529408,"MONITOR DEVICES, INC./INTERCIRCUITS, INC.",WALL TOWNSHIP,MONMOUTH,NJ,07727,40.185281,-74.119719,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529408
NJD980529416,D'IMPERIO PROPERTY,HAMILTON TOWNSHIP,ATLANTIC,NJ,08330,39.454439,-74.658889,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529416
NJD980529739,RINGWOOD MINES/LANDFILL,RINGWOOD BOROUGH,PASSAIC,NJ,07456,41.136669,-74.2725,Final,1979-12-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529739
NJD980529762,MAYWOOD CHEMICAL CO.,MAYWOOD/ROCHELLE PARK,BERGEN,NJ,07607,40.8964,-74.0693,Final,1981-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529762
NJD980529879,VENTRON/VELSICOL,WOOD RIDGE BOROUGH,BERGEN,NJ,07075,40.84,-74.079439,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529879
NJD980529945,WILLIAMS PROPERTY,SWAINTON MIDDLE,CAPE MAY,NJ,08210,39.1173,-74.8004,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980529945
NJD980530109,GOOSE FARM,PLUMSTEAD TOWNSHIP,OCEAN,NJ,08533,40.09555,-74.4975,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980530109
NJD980654099,"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS",MORGANVILLE,MONMOUTH,NJ,07751,40.383889,-74.245831,Final,1981-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654099
NJD980654107,FAIR LAWN WELL FIELD,FAIR LAWN,BERGEN,NJ,07410,40.9375,-74.131939,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654107
NJD980654115,ROCKAWAY BOROUGH WELL FIELD,ROCKAWAY TOWNSHIP,MORRIS,NJ,07866,40.905831,-74.515561,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654115
NJD980654131,DOVER MUNICIPAL WELL 4,DOVER,MORRIS,NJ,07801,40.8858,-74.5423,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654131
NJD980654156,ROCKY HILL MUNICIPAL WELL,ROCKY HILL BOROUGH,SOMERSET,NJ,08553,40.401669,-74.6475,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654156
NJD980654164,MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT,MONTGOMERY TOWNSHIP,SOMERSET,NJ,08558,40.408331,-74.644169,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654164
NJD980654172,U.S. RADIUM CORP.,ORANGE,ESSEX,NJ,07050,40.781389,-74.228611,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654172
NJD980654198,MYERS PROPERTY,FRANKLIN TOWNSHIP,HUNTERDON,NJ,08822,40.595,-74.9404,Final,1980-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654198
NJD980654214,ROCKAWAY TOWNSHIP WELLS,ROCKAWAY TOWNSHIP,MORRIS,NJ,07866,40.913331,-74.499169,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654214
NJD980654222,EVOR PHILLIPS LEASING,OLD BRIDGE TOWNSHIP,MIDDLESEX,NJ,08857,40.4375,-74.325,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980654222
NJD980663678,HORSESHOE ROAD,SAYREVILLE,MIDDLESEX,NJ,08872,40.484722,-74.319444,Final,1982-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980663678
NJD980761365,EWAN PROPERTY,SHAMONG TOWNSHIP,BURLINGTON,NJ,08088,39.802781,-74.719439,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980761365
NJD980761373,DE REWAL CHEMICAL CO.,KINGWOOD TOWNSHIP,HUNTERDON,NJ,08825,40.5162,-75.0614,Final,1984-04-10,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980761373
NJD980766828,SOUTH JERSEY CLOTHING CO.,MINOTOLA,ATLANTIC,NJ,08341,39.5206,-74.9491,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980766828
NJN000200874,FORMER KIL-TONE COMPANY,VINELAND,CUMBERLAND,NJ,08360,39.47841,-75.025489,Final,2015-09-30,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJN000200874
NJD980772727,EMMELL'S SEPTIC LANDFILL,GALLOWAY TOWNSHIP,ATLANTIC,NJ,08215,39.500694,-74.543611,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980772727
NJD980785638,CINNAMINSON TOWNSHIP (BLOCK 702) GROUND WATER CONTAMINATION,CINNAMINSON TOWNSHIP,BURLINGTON,NJ,08077,40.0175,-74.9862,Final,1985-02-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD980785638
NJD981179047,POHATCONG VALLEY GROUND WATER CONTAMINATION,WARREN COUNTY,WARREN,NJ,07882,40.75,-75,Final,1985-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD981179047
NJD981490261,HIGGINS FARM,FRANKLIN TOWNSHIP,SOMERSET,NJ,08540,40.406389,-74.602781,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD981490261
NJD981557879,CORNELL DUBILIER ELECTRONICS INC.,SOUTH PLAINFIELD,MIDDLESEX,NJ,07080,40.576389,-74.414167,Final,1986-09-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD981557879
NJD981558430,ATLANTIC RESOURCES,SAYREVILLE,MIDDLESEX,NJ,08872,40.486111,-74.319444,Final,1984-04-10,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJD981558430
NJ0170022172,NAVAL WEAPONS STATION EARLE (SITE A),COLTS NECK,MONMOUTH,NJ,07722,40.264581,-74.162919,Final,1980-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJ0170022172
NJ0570024018,MCGUIRE AIR FORCE BASE #1,WRIGHTSTOWN,BURLINGTON,NJ,08641,40.018056,-74.593611,Final,1974-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJ0570024018
NJ3210020704,PICATINNY ARSENAL (USARMY),ROCKAWAY TOWNSHIP,MORRIS,NJ,07801,40.916669,-74.583339,Final,1980-02-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJ3210020704
NJ7170023744,NAVAL AIR ENGINEERING CENTER,LAKEHURST,OCEAN,NJ,08733,40.029719,-74.369161,Final,1981-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJ7170023744
NJ9690510020,FEDERAL AVIATION ADMINISTRATION TECHNICAL CENTER (USDOT),ATLANTIC COUNTY,ATLANTIC,NJ,08405,39.458331,-74.583339,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJ9690510020
NYD000337295,LIBERTY INDUSTRIAL FINISHING,FARMINGDALE,NASSAU,NY,11735,40.72625,-73.448889,Final,1980-04-10,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000337295
NYD000511451,"NEPERA CHEMICAL CO., INC.",MAYBROOK,ORANGE,NY,12543,41.4643,-74.2447,Final,1980-03-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000511451
NYD000511493,RAMAPO LANDFILL,RAMAPO,ROCKLAND,NY,10974,41.14,-74.161389,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000511493
NYD000511659,POLLUTION ABATEMENT SERVICES,OSWEGO,OSWEGO,NY,13126,43.47,-76.483331,Final,1976-10-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000511659
NYD000511733,YORK OIL CO.,MOIRA,FRANKLIN,NY,12957,44.8225,-74.5751,Final,1980-09-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000511733
NYD000512335,DEWEY LOEFFEL LANDFILL,NASSAU,RENSSELAER,NY,12123,42.560957,-73.560496,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000512335
NYD000512459,"MATTIACE PETROCHEMICAL CO., INC.",GLEN COVE,NASSAU,NY,11542,40.8608,-73.6432,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000512459
NYD000813428,"JONES CHEMICALS, INC.",CALEDONIA,LIVINGSTON,NY,14423,42.976531,-77.845561,Final,1980-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD000813428
NYD001394881,MAGNA METALS,CORTLANDT MANOR,WESTCHESTER,NY,10567,41.2745,-73.8704,Final,2019-05-15,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD001394881
NYD002041531,"LAWRENCE AVIATION INDUSTRIES, INC.",PORT JEFFERSON STATION,SUFFOLK,NY,11776,40.928139,-73.069194,Final,1984-09-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD002041531
NYD002044584,CLAREMONT POLYCHEMICAL,OLD BETHPAGE,NASSAU,NY,11804,40.7576,-73.4432,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD002044584
NYD002050110,GENZALE PLATING CO.,FRANKLIN SQUARE,NASSAU,NY,11010,40.7153,-73.6777,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD002050110
NYD002066330,AMERICAN THERMOSTAT CO.,SOUTH CAIRO,GREENE,NY,12482,42.266939,-73.941111,Final,1982-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD002066330
NYD002232957,"ROBINTECH, INC./NATIONAL PIPE CO.",TOWN OF VESTAL,BROOME,NY,13850,42.1049,-75.9922,Final,1983-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD002232957
NYD002920312,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYMER CORP.,HICKSVILLE,NASSAU,NY,11801,40.7575,-73.504169,Final,1979-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD002920312
NYD010968014,CARROLL & DUBIES SEWAGE DISPOSAL,PORT JERVIS,ORANGE,NY,12771,41.3942,-74.6681,Final,1980-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD010968014
NYD066813064,HOPEWELL PRECISION,HOPEWELL JUNCTION,DUTCHESS,NY,12533-8323,41.61156,-73.78177,Final,1979-10-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD066813064
NYD073675514,"FACET ENTERPRISES, INC.",ELMIRA,CHEMUNG,NY,14903,42.1325,-76.829169,Final,1980-02-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD073675514
NYD091972554,GENERAL MOTORS (CENTRAL FOUNDRY DIVISION),MASSENA,ST. LAWRENCE,NY,13662,44.983889,-74.732781,Final,1980-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD091972554
NYD980421176,SOLVENT SAVERS,LINCKLAEN,CHENANGO,NY,13052,42.665,-75.876661,Final,1980-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980421176
NYD980506901,ISLIP MUNICIPAL SANITARY LANDFILL,ISLIP,SUFFOLK,NY,11751,40.8178,-73.1829,Final,1978-10-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980506901
NYD980506927,JOHNSTOWN CITY LANDFILL,TOWN OF JOHNSTOWN,FULTON,NY,12095,43.043061,-74.393061,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980506927
NYN000201758,WAPPINGER CREEK,"WAPPINGERS FALLS, TOWN OF WAPPINGER, TOWN OF POUGHKEEPSIE",DUTCHESS,NY,12590,41.597684,-73.927136,Final,2016-04-07,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYN000201758
NYD980507677,SIDNEY LANDFILL,SIDNEY,DELAWARE,NY,13839,42.2577,-75.243,Final,1979-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980507677
NYD980507735,RICHARDSON HILL ROAD LANDFILL/POND,SIDNEY CENTER,DELAWARE,NY,13839,42.252781,-75.249169,Final,1982-05-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980507735
NYD980509285,"TRI-CITIES BARREL CO., INC.",PORT CRANE,BROOME,NY,13833,42.15805,-75.811939,Final,1980-04-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980509285
NYD980509376,VOLNEY MUNICIPAL LANDFILL,TOWN OF VOLNEY,OSWEGO,NY,13069,43.36055,-76.379169,Final,1980-01-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980509376
NJN000201845,LOWER HACKENSACK RIVER,BERGEN AND HUDSON COUNTIES,BERGEN,NJ,07094,40.800794,-74.067175,Final,2022-03-18,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NJN000201845
NYD980528335,GE MOREAU,SOUTH GLENS FALLS,SARATOGA,NY,12803,43.28305,-73.629169,Final,1978-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980528335
NYD980528475,CORTESE LANDFILL,VIL OF NARROWSBURG,SULLIVAN,NY,12764,41.600561,-75.065,Final,1975-01-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980528475
PRN000201872,DORADO GROUND WATER CONTAMINATION,DORADO,DORADO,PR,00646,18.429756,-66.27832,Final,2016-04-07,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PRN000201872
NYD980528657,OLEAN WELL FIELD,OLEAN,CATTARAUGUS,NY,14760,42.069439,-78.404719,Final,1982-06-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980528657
NYD980531727,OLD BETHPAGE LANDFILL,OYSTER BAY,NASSAU,NY,11804,40.756939,-73.447219,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980531727
NYD980535124,MALTA ROCKET FUEL AREA,MALTA,SARATOGA,NY,12020,42.963889,-73.758331,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980535124
NYD980535165,SARNEY FARM,AMENIA,DUTCHESS,NY,12501,41.75555,-73.561389,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980535165
NYD980535181,"SEALAND RESTORATION, INC.",LISBON,ST. LAWRENCE,NY,13669,44.703611,-75.361531,Final,1980-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980535181
NYD980535215,SINCLAIR REFINERY,WELLSVILLE,ALLEGANY,NY,14895,42.1088,-77.9416,Final,1982-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980535215
NYD980535652,APPLIED ENVIRONMENTAL SERVICES,GLENWOOD LANDING,NASSAU,NY,11545,40.823054,-73.646693,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980535652
NYD980650667,KENTUCKY AVENUE WELL FIELD,HORSEHEADS,CHEMUNG,NY,14845,42.145831,-76.828331,Final,1982-05-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980650667
NYD980651087,HOOKER (S AREA),NIAGARA FALLS,NIAGARA,NY,14303,43.0757,-79.0054,Final,1979-03-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980651087
NYD980652275,BREWSTER WELL FIELD,PUTNAM COUNTY,PUTNAM,NY,10509,41.401669,-73.6,Final,1982-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980652275
NYD980654206,PORT WASHINGTON LANDFILL,PORT WASHINGTON,NASSAU,NY,11050,40.81805,-73.666661,Final,1982-03-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980654206
NYD980664361,NIAGARA MOHAWK POWER CORP. (SARATOGA SPRINGS PLANT),SARATOGA SPRINGS,SARATOGA,NY,12866,43.09,-73.776111,Final,1983-08-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980664361
NYD980753420,MACKENZIE CHEMICAL WORKS,CENTRAL ISLIP,SUFFOLK,NY,11722,40.788889,-73.205278,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980753420
NYD980763767,VESTAL WATER SUPPLY WELL 1-1,VESTAL,BROOME,NY,13850,42.0902,-76.0557,Final,1982-10-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980763767
NYD980763841,HUDSON RIVER PCBS,HUDSON RIVER,WASHINGTON,NY,12871-2834,43.1102,-73.5765,Final,1983-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980763841
NYD980768691,COLESVILLE MUNICIPAL LANDFILL,TOWN OF COLESVILLE,BROOME,NY,13813,42.160419,-75.58945,Final,1983-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980768691
NYD980768717,"GOLDISC RECORDINGS, INC.",HOLBROOK,SUFFOLK,NY,11741,40.7745,-73.0647,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980768717
NYD980768774,PREFERRED PLATING CORP.,FARMINGDALE,SUFFOLK,NY,11735,40.7158,-73.4253,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980768774
NYD980780670,BYRON BARREL & DRUM,BYRON TOWNSHIP,GENESEE,NY,14422,43.1191,-78.1103,Final,1982-07-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980780670
NYD980780746,ENDICOTT VILLAGE WELL FIELD,VILLAGE OF ENDICOTT,BROOME,NY,13760,42.086111,-76.086111,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980780746
NYD980780779,HERTEL LANDFILL,PLATTEKILL,ULSTER,NY,12528,41.688061,-74.038889,Final,1984-09-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD980780779
NYD981184229,CIRCUITRON CORP.,EAST FARMINGDALE,SUFFOLK,NY,11735,40.7495,-73.4195,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD981184229
NYD981486954,ROWE INDUSTRIES GROUND WATER CONTAMINATION,NOYACK/SAG HARBOR,SUFFOLK,NY,11963,40.982781,-72.3,Final,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD981486954
NYD981560923,FOREST GLEN MOBILE HOME SUBDIVISION,NIAGARA FALLS,NIAGARA,NY,14301,43.1127,-78.9995,Final,1986-09-19,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NYD981560923
NY0213820830,SENECA ARMY DEPOT,ROMULUS,SENECA,NY,14541,42.75,-76.85445,Final,1973-11-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NY0213820830
NY4571924451,GRIFFISS AIR FORCE BASE (11 AREAS),ROME,ONEIDA,NY,13441,43.233331,-75.416661,Final,1980-01-01,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NY4571924451
